words@nns1982m	@nns1982m	132.944	133.206	в
words@nns1982m	@nns1982m	133.206	133.468	Москве
words@nns1982m	@nns1982m	133.468	133.73	это
words@nns1982m	@nns1982m	133.73	133.992	мы
words@nns1982m	@nns1982m	133.992	134.254	обсудили
words@nns1982m	@nns1982m	134.254	134.516	/
words@nns1982m	@nns1982m	134.516	134.78	/
words@nns1982m	@nns1982m	135.59	135.887	собственно
words@nns1982m	@nns1982m	135.887	136.184	всё
words@nns1982m	@nns1982m	136.184	136.481	/
words@nns1982m	@nns1982m	136.481	136.78	да
words@nns1982m	@nns1982m	223.11	223.354	ммм
words@nns1982m	@nns1982m	223.354	223.598	/
words@nns1982m	@nns1982m	223.598	223.842	я
words@nns1982m	@nns1982m	223.842	224.086	кстати
words@nns1982m	@nns1982m	224.086	224.33	хот...
words@nns1982m	@nns1982m	224.33	224.574	/
words@nns1982m	@nns1982m	224.574	224.818	просто
words@nns1982m	@nns1982m	224.818	225.062	уже
words@nns1982m	@nns1982m	225.062	225.306	не
words@nns1982m	@nns1982m	225.306	225.55	в
words@nns1982m	@nns1982m	225.55	225.794	тему
words@nns1982m	@nns1982m	225.794	226.038	/
words@nns1982m	@nns1982m	226.038	226.282	но
words@nns1982m	@nns1982m	226.282	226.526	просто
words@nns1982m	@nns1982m	226.526	226.77	хочу
words@nns1982m	@nns1982m	226.77	227.014	рассказать
words@nns1982m	@nns1982m	227.014	227.258	историю
words@nns1982m	@nns1982m	227.258	227.502	/
words@nns1982m	@nns1982m	227.502	227.746	мне
words@nns1982m	@nns1982m	227.746	227.99	кажется
words@nns1982m	@nns1982m	227.99	228.234	тоже
words@nns1982m	@nns1982m	228.234	228.478	очень
words@nns1982m	@nns1982m	228.478	228.722	показательную
words@nns1982m	@nns1982m	228.722	228.966	/
words@nns1982m	@nns1982m	228.966	229.21	/
words@nns1982m	@nns1982m	229.21	229.454	вот
words@nns1982m	@nns1982m	229.454	229.698	сейчас
words@nns1982m	@nns1982m	229.698	229.942	когда
words@nns1982m	@nns1982m	229.942	230.186	/
words@nns1982m	@nns1982m	230.186	230.43	значит
words@nns1982m	@nns1982m	230.43	230.674	тут
words@nns1982m	@nns1982m	230.674	230.918	эта
words@nns1982m	@nns1982m	230.918	231.162	вся
words@nns1982m	@nns1982m	231.162	231.406	пандемия
words@nns1982m	@nns1982m	231.406	231.65	/
words@nns1982m	@nns1982m	231.65	231.894	по
words@nns1982m	@nns1982m	231.894	232.138	поводу
words@nns1982m	@nns1982m	232.138	232.382	поддержки
words@nns1982m	@nns1982m	232.382	232.626	малого
words@nns1982m	@nns1982m	232.626	232.87	бизнеса
words@nns1982m	@nns1982m	232.87	233.114	/
words@nns1982m	@nns1982m	233.114	233.358	я
words@nns1982m	@nns1982m	233.358	233.602	разговаривал
words@nns1982m	@nns1982m	233.602	233.846	с
words@nns1982m	@nns1982m	233.846	234.09	одним
words@nns1982m	@nns1982m	234.09	234.334	своим
words@nns1982m	@nns1982m	234.334	234.578	товарищем
words@nns1982m	@nns1982m	234.578	234.822	/
words@nns1982m	@nns1982m	234.822	235.066	у
words@nns1982m	@nns1982m	235.066	235.33	которого
words@nns1982m	@nns1982m	236.3	236.486	ааа
words@nns1982m	@nns1982m	236.486	236.672	вот
words@nns1982m	@nns1982m	236.672	236.858	малый
words@nns1982m	@nns1982m	236.858	237.044	наверное
words@nns1982m	@nns1982m	237.044	237.23	бизнес
words@nns1982m	@nns1982m	237.23	237.416	даже
words@nns1982m	@nns1982m	237.416	237.602	не
words@nns1982m	@nns1982m	237.602	237.788	средний
words@nns1982m	@nns1982m	237.788	237.974	/
words@nns1982m	@nns1982m	237.974	238.16	у
words@nns1982m	@nns1982m	238.16	238.346	него
words@nns1982m	@nns1982m	238.346	238.532	в
words@nns1982m	@nns1982m	238.532	238.718	штате
words@nns1982m	@nns1982m	238.718	238.904	там
words@nns1982m	@nns1982m	238.904	239.09	наверное
words@nns1982m	@nns1982m	239.09	239.276	человек
words@nns1982m	@nns1982m	239.276	239.462	сорок
words@nns1982m	@nns1982m	239.462	239.648	/
words@nns1982m	@nns1982m	239.648	239.84	/
words@nns1982m	@nns1982m	240.7	240.867	малый
words@nns1982m	@nns1982m	240.867	241.034	бизнес
words@nns1982m	@nns1982m	241.034	241.201	/
words@nns1982m	@nns1982m	241.201	241.37	/
words@nns1982m	@nns1982m	242.3	242.509	он
words@nns1982m	@nns1982m	242.509	242.718	говорит
words@nns1982m	@nns1982m	242.718	242.927	/
words@nns1982m	@nns1982m	242.927	243.136	я
words@nns1982m	@nns1982m	243.136	243.345	получил
words@nns1982m	@nns1982m	243.345	243.554	говорит
words@nns1982m	@nns1982m	243.554	243.763	столько
words@nns1982m	@nns1982m	243.763	243.972	денег
words@nns1982m	@nns1982m	243.972	244.181	от
words@nns1982m	@nns1982m	244.181	244.39	государства
words@nns1982m	@nns1982m	244.39	244.599	/
words@nns1982m	@nns1982m	244.599	244.81	/
words@nns1982m	@nns1982m	247.375	247.428	да
words@nns1982m	@nns1982m	247.428	247.481	/
words@nns1982m	@nns1982m	247.481	247.535	/
words@nns1982m	@nns1982m	248.1	248.37	я
words@nns1982m	@nns1982m	248.37	248.64	говорю
words@nns1982m	@nns1982m	248.64	248.91	/
words@nns1982m	@nns1982m	248.91	249.18	слушай
words@nns1982m	@nns1982m	249.18	249.45	/
words@nns1982m	@nns1982m	249.45	249.72	ну
words@nns1982m	@nns1982m	249.72	249.99	а
words@nns1982m	@nns1982m	249.99	250.26	почему
words@nns1982m	@nns1982m	250.26	250.53	/
words@nns1982m	@nns1982m	250.53	250.8	вот
words@nns1982m	@nns1982m	250.8	251.07	ты
words@nns1982m	@nns1982m	251.07	251.34	/
words@nns1982m	@nns1982m	251.34	251.61	а
words@nns1982m	@nns1982m	251.61	251.88	человек
